Place	State	Latitude	Longitude
Rulo 	NE	40.052029	-95.429981
Rural Ogallala 	NE	41.11609	-101.730115
Rusco 	NE	40.916497	-99.13127
Rushville 	NE	42.712856	-102.465825
Rushville 	NE	42.712856	-102.465825
Ruskin 	NE	40.144338	-97.866518
Ruskin 	NE	40.144338	-97.866518
Russell 	NE	42.520158	-101.852253
Russell 	NE	40.649862	-100.258005
Ryno 	NE	41.341205	-99.808738
Salem 	NE	40.077099	-95.726818
Salem 	NE	40.077099	-95.726818
Sand Creek 	NE	42.71768	-98.980686
Santee 	NE	42.838464	-97.849183
Santee 	NE	42.838464	-97.849183
Saratoga 	NE	42.764853	-98.840377
Sargent 	NE	41.640945	-99.369957
Sargent 	NE	41.640945	-99.369957
Saronville 	NE	40.602916	-97.938877
Saronville village 	NE	40.602268	-97.938927
Saronville village 	NE	40.604227	-97.937141
Sartoria 	NE	41.001318	-99.254176
Schneider 	NE	40.912604	-98.889117
School Creek 	NE	40.649237	-97.888962
Schoolcraft 	NE	41.872839	-97.659682
Schuyler 	NE	41.44805	-97.059885
Schuyler 	NE	41.44805	-97.059885
Schuyler 	NE	41.4414	-97.083784
Scotia 	NE	41.468284	-98.702457
Scotia 	NE	41.468284	-98.702457
Scott 	NE	40.918566	-99.254039
Scott 	NE	42.700957	-98.484159
Scottsbluff 	NE	41.867229	-103.661609
Scottsbluff 	NE	41.867229	-103.661609
Scovill 	NE	40.735147	-98.225181
Scribner 	NE	41.664541	-96.66485
Scribner 	NE	41.664541	-96.66485
Selden 	NE	42.332107	-99.569027
Sellers 	NE	40.959945	-100.781872
Seneca 	NE	42.04272	-100.831336
Seneca 	NE	42.04272	-100.831336
Seward 	NE	40.91211	-97.096661
Seward 	NE	40.91211	-97.096661
Shamrock 	NE	42.313385	-98.729432
Sharon 	NE	40.828836	-98.77309
Sheep Creek 	NE	42.122157	-103.833289
Shelby 	NE	41.194173	-97.426393
Shelby village 	NE	41.197444	-97.427074
Shelby village 	NE	41.192755	-97.426416
Shell Creek 	NE	41.828059	-97.931531
Shell Creek 	NE	41.52635	-97.193029
Shell Creek 	NE	41.783514	-97.775804
Shelton 	NE	40.77853	-98.730166
Shelton 	NE	40.77853	-98.730166
Sheridan 	NE	40.478708	-97.882458
Sheridan 	NE	40.571607	-100.492027
Sheridan 	NE	42.44249	-98.960677
Sheridan 	NE	40.489698	-99.35427
Sherman 	NE	42.390696	-98.240662
Sherman 	NE	41.844174	-96.715908
Sherman 	NE	40.485484	-100.387166
Sherman 	NE	40.394372	-99.008117
Sherman 	NE	40.309107	-97.990257
Sherman 	NE	41.616008	-97.301044
Shickley 	NE	40.416076	-97.723476
Shickley 	NE	40.416076	-97.723476
Shields 	NE	42.563606	-98.650598
Sholes 	NE	42.335008	-97.293974
Sholes 	NE	42.335008	-97.293974
Shubert 	NE	40.235829	-95.683302
Shubert 	NE	40.235829	-95.683302
Sicily 	NE	40.139557	-96.745412
Sidney 	NE	41.133742	-102.970047
Sidney 	NE	41.133742	-102.970047
Sidney Rural 	NE	41.068263	-102.925515
Silver Creek 	NE	41.332772	-97.665706
Silver Creek 	NE	41.332772	-97.665706
Silver Creek 	NE	41.867607	-96.292391
Silver Creek 	NE	42.578933	-96.844474
Silver Lake 	NE	40.397564	-98.558222
Skyline 	NE	41.2497	-96.249294
Skyline CDP 	NE	41.2497	-96.249294
Skyline CDP 	NE	41.233391	-96.275436
Slough 	NE	42.223082	-97.42146
Smithfield 	NE	40.573156	-99.740948
Smithfield 	NE	40.573156	-99.740948
Snake Creek 	NE	42.119779	-103.515134
Snyder 	NE	41.704482	-96.78624
Snyder village 	NE	41.704482	-96.78624
Snyder village 	NE	41.704484	-96.791506
South Bend 	NE	41.002051	-96.246174
South Bend 	NE	41.002051	-96.246174
South Branch 	NE	41.435153	-98.222492
South Cedar 	NE	41.343985	-96.615945
South Dry Creek 	NE	42.302305	-97.774825
South Platte 	NE	40.741933	-98.434073
South Rushville 	NE	42.576277	-102.412211
South Sioux City 	NE	42.465951	-96.4121
South Sioux City 	NE	42.465951	-96.4121
Spade 	NE	42.653588	-97.891604
Spalding 	NE	41.688387	-98.362047
Spalding 	NE	41.688387	-98.362047
Sparta 	NE	42.648879	-98.011314
Speiser 	NE	40.041036	-95.94698
Spencer 	NE	42.874631	-98.701633
Spencer 	NE	42.874631	-98.701633
Sprague 	NE	40.62655	-96.745174
Sprague 	NE	40.62655	-96.745174
Spring Branch 	NE	42.054694	-97.300505
Spring Creek 	NE	41.473201	-99.278306
Spring Grove 	NE	40.314103	-99.577509
Spring Ranch 	NE	40.391311	-98.219878
Springdale 	NE	41.618496	-98.809694
Springfield 	NE	41.0831	-96.132174
Springfield 	NE	41.0831	-96.132174
Springview 	NE	42.825286	-99.748971
Springview village 	NE	42.824796	-99.746042
Springview village 	NE	42.825596	-99.751144
St. Charles 	NE	41.809921	-96.758012
St. Edward 	NE	41.571338	-97.860949
St. Edward 	NE	41.571338	-97.860949
St. Helena 	NE	42.809929	-97.248873
St. Helena 	NE	42.809929	-97.248873
St. Libory 	NE	41.09145	-98.361063
St. Paul 	NE	41.213713	-98.459534
St. Paul 	NE	41.213713	-98.459534
St. Paul 	NE	41.205906	-98.450079
St. Stephens 	NE	40.210859	-98.210866
Stamford 	NE	40.130656	-99.594725
Stamford 	NE	40.130656	-99.594725
Stanton 	NE	41.948856	-97.223971
Stanton 	NE	41.948856	-97.223971
Stanton 	NE	42.052674	-98.228626
Stanton 	NE	41.961465	-97.194634
Staplehurst 	NE	40.974802	-97.172031
Staplehurst 	NE	40.974802	-97.172031
Stapleton 	NE	41.479929	-100.51223
Stapleton village 	NE	41.481358	-100.511165
Stapleton village 	NE	41.477722	-100.515401
Starkey 	NE	40.22736	-101.163542
Steel Creek 	NE	42.690601	-98.367392
Steele City 	NE	40.036463	-97.022511
Steele City 	NE	40.036463	-97.022511
Steinauer 	NE	40.206994	-96.233556
Steinauer 	NE	40.206994	-96.233556
Stella 	NE	40.231637	-95.772558
Stella 	NE	40.231637	-95.772558
Sterling 	NE	40.461894	-96.378064
Sterling 	NE	40.461894	-96.378064
Stevens Creek 	NE	40.82035	-96.511226
Stockham 	NE	40.716803	-97.943377
Stockham 	NE	40.716803	-97.943377
Stocking 	NE	41.174626	-96.61704
Stockton 	NE	40.7444	-96.510908
Stockville 	NE	40.533243	-100.384125
Stockville 	NE	40.533243	-100.384125
Strang 	NE	40.415092	-97.587112
Strang 	NE	40.415092	-97.587112
Stratton 	NE	40.151665	-101.227678
Stratton 	NE	40.151665	-101.227678
Stromsburg 	NE	41.116332	-97.59055
Stromsburg city 	NE	41.118162	-97.586873
Stromsburg city 	NE	41.113472	-97.593191
Stuart 	NE	42.600033	-99.140167
Stuart 	NE	42.600033	-99.140167
Summit 	NE	41.756991	-96.28523
Summit 	NE	41.272121	-97.316233
Summit 	NE	42.464313	-96.667814
Sumner 	NE	40.949471	-99.507184
Sumner 	NE	40.949471	-99.507184
Superior 	NE	40.022391	-98.067745
Superior 	NE	40.022391	-98.067745
Surprise 	NE	41.10439	-97.308627
Surprise 	NE	41.10439	-97.308627
Sutherland 	NE	41.157529	-101.126536
Sutherland 	NE	41.157529	-101.126536
Sutton 	NE	40.607639	-97.858341
Sutton 	NE	40.607639	-97.858341
Swan 	NE	42.189731	-99.092114
Swan Lake 	NE	40.473424	-101.164348
Swanton 	NE	40.379296	-97.0797
Swanton 	NE	40.379296	-97.0797
Syracuse 	NE	40.661792	-96.182862
Syracuse city 	NE	40.659562	-96.179274
Syracuse city 	NE	40.661815	-96.18651
Table Rock 	NE	40.178748	-96.089233
Table Rock 	NE	40.178748	-96.089233
Talmage 	NE	40.531767	-96.023395
Talmage 	NE	40.531767	-96.023395
Tamora 	NE	40.895753	-97.224074
Tamora 	NE	40.895753	-97.224074
Tarnov 	NE	41.614884	-97.502839
Tarnov 	NE	41.614884	-97.502839
Taylor 	NE	41.769722	-99.381271
Taylor village 	NE	41.768705	-99.383892
Taylor village 	NE	41.770683	-99.380078
Tecumseh 	NE	40.370347	-96.188761
Tecumseh 	NE	40.370347	-96.188761
Tekamah 	NE	41.777438	-96.222704
Tekamah 	NE	41.777438	-96.222704
Terrytown 	NE	41.850007	-103.66845
Terrytown 	NE	41.850007	-103.66845
Thayer 	NE	40.96966	-97.494509
Thayer 	NE	40.96966	-97.494509
Thayer 	NE	42.133031	-96.782034
Thedford 	NE	41.978848	-100.574541
Thedford 	NE	41.978848	-100.574541
Thompson 	NE	42.395303	-97.658393
Thornburg 	NE	40.480729	-100.832911
Thornton 	NE	40.825557	-99.011285
Thurman 	NE	42.470738	-99.519275
Thurston 	NE	42.176541	-96.699858
Thurston 	NE	42.176541	-96.699858
Tilden 	NE	42.044022	-97.831993
Tilden city 	NE	42.04288	-97.836664
Tilden city 	NE	42.044011	-97.830612
Tobias 	NE	40.418423	-97.336303
Tobias 	NE	40.418423	-97.336303
Trenton 	NE	40.174285	-101.013317
Trenton village 	NE	40.178288	-101.011863
Trenton village 	NE	40.174285	-101.013317
Triumph 	NE	41.369352	-99.997237
Trumbull 	NE	40.680073	-98.272754
Trumbull village 	NE	40.67555	-98.278175
Trumbull village 	NE	40.680073	-98.272754
Tryon 	NE	41.479678	-101.051785
Turkey Creek 	NE	40.481877	-99.814409
Turkey Creek 	NE	40.566539	-97.303997
Tyrone 	NE	40.125011	-100.251019
Uehling 	NE	41.734286	-96.5054
Uehling 	NE	41.734286	-96.5054
Ulysses 	NE	41.072364	-97.202445
Ulysses 	NE	41.072364	-97.202445
Unadilla 	NE	40.682797	-96.270109
Unadilla 	NE	40.682797	-96.270109
Union 	NE	40.814677	-95.920728
Union 	NE	40.814677	-95.920728
Union 	NE	41.510734	-96.85213
Union 	NE	41.352113	-96.060674
Union 	NE	40.396986	-99.815948
Union 	NE	40.049461	-101.26449
Union 	NE	42.737308	-97.894206
Union 	NE	41.871981	-97.427416
Union Creek 	NE	41.872546	-97.304168
Upland 	NE	40.319046	-98.901554
Upland 	NE	40.319046	-98.901554
Upper Driftwood 	NE	40.048855	-101.040984
Utica 	NE	40.895569	-97.345035
Utica 	NE	40.895569	-97.345035
Valentine 	NE	42.873681	-100.549897
Valentine 	NE	42.873681	-100.549897
Valentine 	NE	42.844753	-100.522513
Valley 	NE	41.313033	-96.346033
Valley 	NE	41.313033	-96.346033
Valley 	NE	40.827908	-98.900628
Valley 	NE	40.657774	-100.842758
Valley Grange 	NE	40.136202	-100.58729
Valparaiso 	NE	41.079432	-96.831969
Valparaiso 	NE	41.079432	-96.831969
Venango 	NE	40.761744	-102.040769
Venango 	NE	40.761744	-102.040769
Verdel 	NE	42.811476	-98.192935
Verdel 	NE	42.811476	-98.192935
Verdigre 	NE	42.597521	-98.035178
Verdigre 	NE	42.597521	-98.035178
Verdigris 	NE	42.398101	-98.123007
Verdon 	NE	40.148864	-95.710757
Verdon 	NE	40.148864	-95.710757
Vesta 	NE	40.371429	-96.359104
Vieregg 	NE	40.981037	-98.235335
Vinton 	NE	41.538787	-99.036982
Virginia 	NE	40.245196	-96.498857
Virginia 	NE	40.245196	-96.498857
Waco 	NE	40.896554	-97.461227
Waco 	NE	40.896554	-97.461227
Wahoo 	NE	41.215165	-96.619956
Wahoo 	NE	41.215165	-96.619956
Wakefield 	NE	42.267553	-96.867059
Wakefield city 	NE	42.269721	-96.867057
Wakefield city 	NE	42.263785	-96.868536
Walker 	NE	41.683255	-97.773877
Wallace 	NE	40.837082	-101.163483
Wallace 	NE	40.837082	-101.163483
Walnut Grove 	NE	42.502169	-98.241701
Walthill 	NE	42.148715	-96.492796
Walthill 	NE	42.148715	-96.492796
Wanda 	NE	40.57494	-98.662149
Warnerville 	NE	41.955288	-97.435568
Warsaw 	NE	41.198191	-98.559124
Washington 	NE	41.398269	-96.208711
Washington 	NE	41.398269	-96.208711
Washington 	NE	40.901519	-98.326913
Washington 	NE	40.306287	-97.197903
Washington 	NE	42.623888	-98.246428
Waterbury 	NE	42.457207	-96.735244
Waterbury 	NE	42.457207	-96.735244
Waterloo 	NE	41.28775	-96.285664
Waterloo 	NE	41.28775	-96.285664
Wauneta 	NE	40.416608	-101.37156
Wauneta 	NE	40.416608	-101.37156
Wausa 	NE	42.497803	-97.538174
Wausa 	NE	42.497803	-97.538174
Waverly 	NE	40.914933	-96.529997
Waverly 	NE	40.914933	-96.529997
Wayne 	NE	42.237064	-97.016682
Wayne 	NE	41.115694	-100.143137
Wayne city 	NE	42.238067	-97.010494
Wayne city 	NE	42.232904	-97.023857
Weaver 	NE	40.570792	-100.725822
Webster 	NE	40.213393	-101.271989
Weeping Water 	NE	40.867772	-96.138789
Weeping Water 	NE	40.867772	-96.138789
Weitzel 	NE	41.69171	-97.888505
Well 	NE	40.818387	-100.641536
Wellfleet 	NE	40.75271	-100.730407
Wellfleet 	NE	40.75271	-100.730407
Wells 	NE	42.279934	-101.035725
West Bayard 	NE	41.926255	-103.293826
West Blue 	NE	40.657184	-97.651894
West Blue 	NE	40.746434	-97.427369
West Camp Clarke 	NE	41.66132	-103.167704
West Gordon 	NE	42.710822	-102.25333
West Lincoln 	NE	40.8419	-96.770758
West Muddy 	NE	40.40185	-100.043587
West Newman 	NE	41.30132	-98.045507
West Oak 	NE	41.005206	-96.849771
West Otis 	NE	41.000588	-97.893282
West Point 	NE	41.83767	-96.707343
West Point 	NE	41.83767	-96.707343
West Union 	NE	41.694811	-99.50169
West Winters Creek 	NE	41.890938	-103.706929
Western 	NE	40.393112	-97.199349
Western 	NE	40.393112	-97.199349
Western 	NE	42.71022	-98.249731
Westerville 	NE	41.412096	-99.396016
Westmark 	NE	40.568927	-99.473432
Weston 	NE	41.192034	-96.74122
Weston 	NE	41.192034	-96.74122
Westside 	NE	40.642494	-99.588204
Whistle Creek 	NE	42.366833	-103.615939
Whitetail 	NE	41.307314	-101.635376
Whitewater 	NE	41.664418	-101.286564
Whitman 	NE	41.917684	-101.51592
Whitney 	NE	42.784054	-103.256809
Whitney 	NE	42.784054	-103.256809
Wilber 	NE	40.480932	-96.963319
Wilber 	NE	40.480932	-96.963319
Wilber 	NE	40.480133	-96.968768
Wilbur 	NE	42.30093	-97.074616
Wilcox 	NE	40.364473	-99.168832
Wilcox 	NE	40.364473	-99.168832
Williamsburg 	NE	40.643658	-99.457959
Willow 	NE	42.218677	-97.883469
Willow Creek 	NE	42.218494	-97.786119
Willow Grove 	NE	40.219282	-100.583211
Willow Island 	NE	40.914546	-100.049658
Willow Springs 	NE	41.833903	-99.094589
Willowdale 	NE	42.56591	-98.432008
Wilson 	NE	41.607476	-97.201259
Wilsonville 	NE	40.111535	-100.105891
Wilsonville 	NE	40.111535	-100.105891
Winnebago 	NE	42.237174	-96.472948
Winnebago 	NE	42.237174	-96.472948
Winnetoon 	NE	42.514291	-97.961389
Winnetoon 	NE	42.514291	-97.961389
Winside 	NE	42.178025	-97.17411
Winside village 	NE	42.180004	-97.175624
Winside village 	NE	42.175333	-97.174136
Winslow 	NE	41.608795	-96.504739
Winslow 	NE	41.608795	-96.504739
Wisner 	NE	41.986699	-96.913512
Wisner 	NE	41.986699	-96.913512
Wisner 	NE	41.961025	-96.962143
Wolbach 	NE	41.400787	-98.391697
Wolbach 	NE	41.400787	-98.391697
Wolbach No. 2 	NE	41.482537	-98.345322
Wood Lake 	NE	42.639056	-100.236774
Wood Lake 	NE	42.639056	-100.236774
Wood River 	NE	40.82179	-98.597867
Wood River city 	NE	40.826469	-98.608005
Wood River city 	NE	40.82179	-98.597867
Woodville 	NE	41.561114	-97.772398
Worden 	NE	41.660792	-101.067787
Wounded Knee 	NE	42.938109	-102.21114
Wright 	NE	42.062536	-103.129279
Wymore 	NE	40.122764	-96.66658
Wymore 	NE	40.122764	-96.66658
Wynot 	NE	42.73946	-97.169589
Wynot 	NE	42.73946	-97.169589
Wyoming 	NE	42.191021	-98.936874
Wyoming 	NE	40.741194	-95.939331
Yale 	NE	41.444809	-99.040843
Yankee Hill 	NE	40.742567	-96.742531
Yockey 	NE	41.748791	-103.192366
York 	NE	40.871229	-97.595572
York 	NE	40.871229	-97.595572
Yutan 	NE	41.243234	-96.397276
Yutan 	NE	41.243234	-96.397276
Zimmer 	NE	40.501758	-100.725055
Remainder of Bloomington	NE	40.089531	-99.009698
Remainder of Wilsonville	NE	40.089598	-100.139533
Remainder of Scandinavia	NE	40.308489	-99.347245
Remainder of Centerville	NE	40.65505	-96.740798
Remainder of Clarksville	NE	41.25463	-97.854217
Remainder of Industry-Roc	NE	40.39707	-99.535591
Remainder of Chester-Stod	NE	40.067116	-97.620378
Remainder of Highland-Ale	NE	40.278128	-97.424701
Remainder of Hubbell-Rose	NE	40.059001	-97.456785
Antrim 	NH	43.031689	-71.945789
Berlin 	NH	44.489702	-71.255125
Bristol 	NH	43.600459	-71.745435
Charlestown 	NH	43.235888	-72.423359
Claremont 	NH	43.378082	-72.339142
Concord 	NH	43.231594	-71.560077
Contoocook 	NH	43.22351	-71.715106
Conway 	NH	43.979336	-71.127086
Derry 	NH	42.895173	-71.28783
Dover 	NH	43.18975	-70.883373
Durham 	NH	43.139454	-70.923227
East Merrimack 	NH	42.867996	-71.483907
Enfield 	NH	43.643672	-72.146771
Epping 	NH	43.031415	-71.078933
Exeter 	NH	42.9759	-70.948843
Farmington 	NH	43.401857	-71.071897
Franklin 	NH	43.451264	-71.668484
Gorham 	NH	44.392678	-71.186646
Greenville 	NH	42.769569	-71.799797
Groveton 	NH	44.599205	-71.518221
Hampton 	NH	42.942246	-70.825723
Hanover 	NH	43.702449	-72.278927
Henniker 	NH	43.179693	-71.818596
Hillsborough 	NH	43.11429	-71.899837
Hinsdale 	NH	42.788187	-72.48833
Hooksett 	NH	43.093672	-71.458489
Hudson 	NH	42.7638	-71.432114
Jaffrey 	NH	42.812975	-72.024827
Keene 	NH	42.950006	-72.297427
Laconia 	NH	43.56945	-71.480316
Lancaster 	NH	44.488948	-71.575831
Lebanon 	NH	43.635266	-72.254184
Lisbon 	NH	44.212686	-71.909015
Littleton 	NH	44.311402	-71.763536
Londonderry 	NH	42.854824	-71.362902
Manchester 	NH	42.9836	-71.444899
Marlborough 	NH	42.903879	-72.21019
Meredith 	NH	43.65804	-71.504256
Milford 	NH	42.833967	-71.661782
Nashua 	NH	42.7486	-71.491848
Newmarket 	NH	43.075383	-70.940611
Newport 	NH	43.371327	-72.173193
North Conway 	NH	44.053752	-71.126764
Peterborough 	NH	42.876644	-71.962267
Pinardville 	NH	43.0012	-71.514043
Pittsfield 	NH	43.301012	-71.332956
Plymouth 	NH	43.738647	-71.698338
Portsmouth 	NH	43.05685	-70.782013
Raymond 	NH	43.032958	-71.174728
Rochester 	NH	43.300841	-70.978964
Somersworth 	NH	43.25575	-70.884361
South Hooksett 	NH	43.034933	-71.422597
Suncook 	NH	43.138729	-71.452055
Tilton-Northfield 	NH	43.443415	-71.59309
West Swanzey 	NH	42.870754	-72.32227
Whitefield 	NH	44.372639	-71.611346
Wilton 	NH	42.846937	-71.736832
Winchester 	NH	42.776196	-72.384667
Wolfeboro 	NH	43.589508	-71.20868
Woodsville 	NH	44.145368	-72.029038
Absecon 	NJ	39.4252	-74.495569
Allamuchy-Panther 	NJ	40.912061	-74.831914
Allendale 	NJ	41.033186	-74.132829
Allenhurst 	NJ	40.23595	-74.002482
Allentown 	NJ	40.175648	-74.58688
Alloway 	NJ	39.563252	-75.346741
Alpha 	NJ	40.659752	-75.157457
Alpine 	NJ	40.95804	-73.920466
Andover 	NJ	40.985873	-74.742741
Annandale 	NJ	40.645009	-74.89113
Asbury Park 	NJ	40.22315	-74.011431
Atlantic City 	NJ	39.3776	-74.451443
Atlantic Highlands 	NJ	40.420971	-74.016177
Audubon 	NJ	39.8897	-75.072756
Audubon Park 	NJ	39.896	-75.088712
Avalon 	NJ	39.09165	-74.737018
Avenel 	NJ	40.582467	-74.273716
Avon-by-the-Sea 	NJ	40.191	-74.015242
Barnegat 	NJ	39.754034	-74.221655
Barnegat Light 	NJ	39.75184	-74.111166
Barrington 	NJ	39.870367	-75.05296
Bay Head 	NJ	40.0702	-74.048657
Bayonne 	NJ	40.66498	-74.110464
Beach Haven 	NJ	39.564071	-74.245342
Beach Haven West 	NJ	39.670188	-74.233389
Beachwood 	NJ	39.927367	-74.202686
Beattyestown 	NJ	40.819238	-74.855526
Beckett 	NJ	39.753867	-75.357877
Belleville 	NJ	40.794867	-74.162717
Bellmawr 	NJ	39.8659	-75.094892
Belmar 	NJ	40.180363	-74.025518
Belvidere 	NJ	40.828053	-75.073223
Bergenfield 	NJ	40.9239	-73.998602
Berkeley Heights 	NJ	40.6755	-74.425089
Berlin 	NJ	39.794035	-74.937872
Bernardsville 	NJ	40.7306	-74.59286
Beverly 	NJ	40.06465	-74.92182
Blackwood 	NJ	39.798433	-75.062927
Bloomfield 	NJ	40.8106	-74.186881
Bloomingdale 	NJ	41.026678	-74.334515
Bloomsbury 	NJ	40.653021	-75.085615
Bogota 	NJ	40.8753	-74.029199
Boonton 	NJ	40.904067	-74.405474
Bordentown 	NJ	40.148593	-74.709481
Bound Brook 	NJ	40.56755	-74.537736
Bradley Beach 	NJ	40.20175	-74.012149
Branchville 	NJ	41.146652	-74.749634
Brass Castle 	NJ	40.760831	-75.01219
Brick Township 	NJ	40.057516	-74.110006
Bridgeton 	NJ	39.427533	-75.228117
Brielle 	NJ	40.104633	-74.062879
Brigantine 	NJ	39.413516	-74.379727
Brooklawn 	NJ	39.878133	-75.121535
Brown Mills 	NJ	39.973342	-74.568044
Budd Lake 	NJ	40.873256	-74.737053
Buena 	NJ	39.528045	-74.944885
Burlington 	NJ	40.07835	-74.85278
Butler 	NJ	40.9994	-74.346731
Caldwell 	NJ	40.838367	-74.27786
Califon 	NJ	40.7192	-74.836838
Camden 	NJ	39.93595	-75.108416
Cape May 	NJ	38.940064	-74.905479
Cape May Court House 	NJ	39.079901	-74.82389
Cape May Point 	NJ	38.936784	-74.965645
Carlstadt 	NJ	40.8245	-74.063917
Carneys Point 	NJ	39.7072	-75.467646
Carteret 	NJ	40.58355	-74.22877
Cedar Glen Lakes 	NJ	39.952118	-74.400199
Cedar Glen West 	NJ	40.04345	-74.287611
Cedar Grove 	NJ	40.8561	-74.22948
Chatham 	NJ	40.74035	-74.383486
Cherry Hill 	NJ	39.902342	-74.996106
Chesilhurst 	NJ	39.732208	-74.879731
Chester 	NJ	40.7859	-74.693298
Cinnaminson 	NJ	39.9999	-74.991489
Clark 	NJ	40.62105	-74.311536
Clayton 	NJ	39.65915	-75.082972
Clearbrook Park 	NJ	40.309602	-74.465026
Clementon 	NJ	39.804233	-74.985795
Cliffside Park 	NJ	40.8216	-73.988466
Cliffwood Beach 	NJ	40.4426	-74.217999
Clifton 	NJ	40.86395	-74.157645
Clinton 	NJ	40.635346	-74.912318
Closter 	NJ	40.972702	-73.960536
Collings Lakes 	NJ	39.59472	-74.883161
Collingswood 	NJ	39.91615	-75.075041
Colonia 	NJ	40.59257	-74.315752
Concordia 	NJ	40.310858	-74.448635
Corbin City 	NJ	39.301216	-74.710658
Country Lake Estates 	NJ	39.948721	-74.541095
Crandon Lakes 	NJ	41.124201	-74.840298
Cranford 	NJ	40.6562	-74.304124
Cresskill 	NJ	40.939933	-73.958918
